1,121049,38501,
1,121009,38490,
1,121040,38496,
2,121038,38497,
2,121007,38491,
1,121075,38495,
1,121033,38501,
1,121041,38498,
1,121030,38498,
1,121073,38499,
1,121145,38501,
1,121142,38495,
1,121089,38501,
1,121109,38481,
2,121123,38494,
1,121059,38498,
1,121053,38495,
2,121121,38490,
1,121120,38493,
1,121050,38499,
1,121074,38499,
2,121027,38497,
2,121103,38492,
2,121063,38495,
1,121093,38498,
2,121139,38489,
2,121087,38497,
1,121127,38501,
2,121107,38487,
2,121083,38498,
1,121039,38499,
1,121135,38481,
2,121119,38491,
1,121125,38484,
1,121132,38475,
1,121110,38487,
1,121052,38496,
2,121106,38499,
2,121126,38485,
2,121131,38497,
2,121061,38500,
1,121051,38501,
2,121006,38494,
1,121138,38487,
2,121113,38495,
1,121090,38492,
1,121091,38479,
1,121046,38501,
1,121062,38499,
2,121019,38495,
1,121085,38501,
2,121102,38489,
2,121029,38501,
1,121034,38500,
1,121064,38498,
2,121104,38500,
2,121015,38500,
2,121055,38494,
1,121020,38497,
1,121079,38500,
1,121071,38483,
2,121122,38499,
1,121065,38497,
1,121097,38492,
2,120975,38500,
2,121048,38499,
2,121094,38497,
1,121012,38493,
2,121010,38494,
1,121028,38492,
1,120985,38495,
2,120961,38500,
2,121070,38501,
1,121043,38501,
1,121124,38500,
1,120979,38494,
1,121068,38499,
1,121037,38495,
1,121084,38492,
2,121115,38493,
1,121095,38499,
1,120964,38500,
1,121042,38487,
1,121082,38498,
2,121080,38500,
1,121130,38496,
1,121058,38494,
1,121098,38498,
2,121066,38501,
1,121081,38501,
2,121092,38494,
2,121077,38493,
1,121136,38499,
2,121134,38500,
2,121144,38499,
1,121076,38501,
2,121141,38493,
1,120989,38497,
2,121128,38485,
2,121035,38501,
2,120997,38495,
2,121069,38488,
1,121018,38491,
2,121114,38500,
2,121117,38484,
1,121118,38501,
1,121004,38494,
1,121100,38497,
1,121088,38494,
1,121072,38498,
1,121116,38485,
1,121086,38498,
1,121129,38489,
2,121133,38496,
1,121067,38496,
1,121105,38491,
2,121099,38496,
1,121003,38498,
1,121060,38500,
2,121045,38499,
1,121036,38492,
2,121112,38485,
2,121047,38499,
2,121005,38501,
2,121056,38496,
1,120991,38497,
1,121143,38497,
2,121137,38485,
2,121140,38491,
2,121044,38493,
1,121054,38497,
1,120981,38501,
2,121111,38495,
1,121101,38497,
1,121057,38497,
2,121078,38496,
1,121108,38486,
1,120984,38489,
